[coverage strength]
0

[parameters]
DASHBOARD_click_Schedule_btn,action
SCHEDULE_click_Office_hours,0,1
DASHBOARD_click_Starred_btn,action
STARRED_click_Sessions_tab,action
SCHEDULE_go_Back,action
SCHEDULE_click_Whaton,action
SCHEDULE_click_Next_Arrows,action
SCHEDULE_scroll_Right,action
SCHEDULE_click_Previous_Arrows,action
SCHEDULE_scroll_Up,action
SCHEDULE_scroll_Down,action
SCHEDULE_scroll_Left,action
STARRED_click_Sandbox_tab,action
SCHEDULE_click_Home_btn,action
DASHBOARD_click_Map_btn,action
MAP_click_Home_btn,action
DASHBOARD_click_Sessions_btn,action
SESSIONS_select_Sessions_list,0,1,2,3
SESSIONSDETAILS_select_Talk_list,0,1,2,3
TALKDETAILS_go_Back,action
SESSIONS_click_Home_btn,action
STARRED_click_Home_btn,action
DASHBOARD_click_Sandbox_btn,action
SANDBOX_click_Home_btn,action
DASHBOARD_click_Bulletin_btn,action
BULLETIN_click_Home_btn,action
DASHBOARD_click_Realtime_Stream_btn,action
REALTIME_click_Home_btn,action

[input models]
M56,DASHBOARD_click_Map_btn,MAP_click_Home_btn,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Office_hours
M57,DASHBOARD_click_Map_btn,MAP_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sessions_tab
M58,DASHBOARD_click_Map_btn,MAP_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sandbox_tab
M59,DASHBOARD_click_Sessions_btn,SESSIONS_select_Sessions_list,SESSIONSDETAILS_select_Talk_list,TALKDETAILS_go_Back
M60,DASHBOARD_click_Sessions_btn,SESSIONS_click_Home_btn,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Office_hours
M61,DASHBOARD_click_Sessions_btn,SESSIONS_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sessions_tab
M62,DASHBOARD_click_Sessions_btn,SESSIONS_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sandbox_tab
M63,DASHBOARD_click_Starred_btn,STARRED_click_Home_btn,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Office_hours
M64,DASHBOARD_click_Sandbox_btn,SANDBOX_click_Home_btn,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Office_hours
M65,DASHBOARD_click_Sandbox_btn,SANDBOX_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sessions_tab
M66,DASHBOARD_click_Sandbox_btn,SANDBOX_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sandbox_tab
M67,DASHBOARD_click_Bulletin_btn,BULLETIN_click_Home_btn,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Office_hours
M68,DASHBOARD_click_Bulletin_btn,BULLETIN_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sessions_tab
M69,DASHBOARD_click_Bulletin_btn,BULLETIN_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sandbox_tab
M70,DASHBOARD_click_Realtime_Stream_btn,REALTIME_click_Home_btn,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Office_hours
M71,DASHBOARD_click_Realtime_Stream_btn,REALTIME_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sessions_tab
M72,DASHBOARD_click_Realtime_Stream_btn,REALTIME_click_Home_btn,DASHBOARD_click_Starred_btn,STARRED_click_Sandbox_tab
M95,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Whaton,SCHEDULE_scroll_Right,SCHEDULE_click_Next_Arrows,SCHEDULE_click_Office_hours
M96,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Whaton,SCHEDULE_scroll_Right,SCHEDULE_click_Previous_Arrows,SCHEDULE_click_Office_hours
M97,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Whaton,SCHEDULE_click_Next_Arrows,SCHEDULE_scroll_Up,SCHEDULE_click_Office_hours
M98,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Whaton,SCHEDULE_click_Next_Arrows,SCHEDULE_scroll_Down,SCHEDULE_click_Office_hours
M99,DASHBOARD_click_Schedule_btn,SCHEDULE_click_Whaton,SCHEDULE_click_Next_Arrows,SCHEDULE_scroll_Left,SCHEDULE_click_Office_hours

[forbidden constraints]
[M56]DASHBOARD_click_Schedule_btn!=action&&SCHEDULE_click_Office_hours!=0
[M63]SCHEDULE_click_Office_hours!=0&&DASHBOARD_click_Starred_btn!=action
[M106]SCHEDULE_click_Office_hours!=0&&SCHEDULE_click_Next_Arrows!=action
[M137]SCHEDULE_click_Office_hours!=0&&DASHBOARD_click_Schedule_btn!=action
[M87]DASHBOARD_click_Schedule_btn!=action&&SCHEDULE_click_Office_hours!=0
[M88]DASHBOARD_click_Schedule_btn!=action&&SCHEDULE_click_Office_hours!=0
[M92]SCHEDULE_click_Office_hours!=0&&DASHBOARD_click_Schedule_btn!=action
[M96]SCHEDULE_click_Office_hours!=0&&DASHBOARD_click_Schedule_btn!=action
[M97]SCHEDULE_click_Next_Arrows!=action&&SCHEDULE_click_Office_hours!=0

